,Unnamed: 0,latitude,longitude,geoname_id,location_type_name,location_type_code,location_details
1608,1608,-17.82772,31.05337,890299,capital of a political entity,PPLC,"Chiwaridzo Primary School , Bindura, Zimbabwe"
1609,1609,-17.30192,31.33056,895061,seat of a first-order administrative division,PPLA,"Chiwaridzo Primary School , Bindura, Zimbabwe"
1610,1610,-17.83028,30.98222,879233,section of populated place,PPLX,"Chiwaridzo Primary School , Bindura, Zimbabwe"
1632,1632,-20.24494,57.49163,1106748,populated place,PPL,EbÍÎne
1633,1633,-20.22473,57.49658,8533108,radio station,STNR,EbÍÎne
1634,1634,-20.24194,57.47,934069,populated place,PPL,Rose-Hill
1635,1635,-20.23988,57.47159,8533112,theater,THTR,Rose-Hill
1645,1645,-20.16194,57.49889,934154,capital of a political entity,PPLC,Port Louis
1651,1651,-20.3,57.48333,934166,first-order administrative division,ADM1,"Plaines Wilhelms, Port Louis"
1652,1652,-20.2175,57.4725,934165,stream,STM,"Plaines Wilhelms, Port Louis"
1653,1653,-20.24494,57.49163,1106748,populated place,PPL,EbÍÎne
1654,1654,-20.22473,57.49658,8533108,radio station,STNR,EbÍÎne
1655,1655,13.51366,2.1098,2440485,capital of a political entity,PPLC,Niamey University
1670,1670,-12.25,44.41667,922001,first-order administrative division,ADM1,Anjouan
1671,1671,-12.25,44.41667,922000,island,ISL,Anjouan
1672,1672,14.93152,-23.51254,3374333,capital of a political entity,PPLC,Monte Vaca
1673,1673,15.08737,-23.62576,3374199,island,ISL,Monte Vaca
1685,1685,-25.86833,32.56944,1106296,section of populated place,PPLX,"Zimpeto, Maputo"
1686,1686,-18.01274,31.07555,1106542,populated place,PPL,"Chitungwiza Central Hospital, Zimbabwe"
1687,1687,-17.82772,31.05337,890299,capital of a political entity,PPLC,"Chitungwiza Central Hospital, Zimbabwe"
1688,1688,-19.0,32.41667,887358,first-order administrative division,ADM1,"Arda Transau, Manicaland, Zimbabwe"
1689,1689,-18.96167,32.40557,883183,populated place,PPL,"Arda Transau, Manicaland, Zimbabwe"
1692,1692,8.4351,-13.21793,2404377,populated place,PPL,Freetown
1693,1693,8.76609,-12.78696,2404433,populated place,PPL,Freetown
1694,1694,8.43194,-13.28972,2408770,populated place,PPL,Freetown
1695,1695,8.484,-13.22994,2409306,capital of a political entity,PPLC,Freetown
1696,1696,8.75733,-12.79258,2410409,stream,STM,Freetown
1697,1697,8.43194,-13.28972,2408770,populated place,PPL,Freetown
1698,1698,8.484,-13.22994,2409306,capital of a political entity,PPLC,Freetown
1699,1699,-17.93181,31.09285,1106437,airport,AIRP,Harare International Airport; Victoria Falls International Airport
1700,1700,-18.09588,25.83901,6297107,airport,AIRP,Harare International Airport; Victoria Falls International Airport
1703,1703,-29.31667,27.48333,932505,capital of a political entity,PPLC,National Assembly
1705,1705,-29.31667,27.48333,932505,capital of a political entity,PPLC,"National Convention Center, Maseru City"
1708,1708,-17.82772,31.05337,890299,capital of a political entity,PPLC,"Harare, Bulawayo, Chitungwiza and Chinhoyi"
1710,1710,14.15,34.3333,379553,populated place,PPL,"Faw, Qedarif"
1727,1727,3.86667,11.51667,2220957,capital of a political entity,PPLC,Yaounde
1728,1728,3.86667,11.51667,2220957,capital of a political entity,PPLC,Yaounde
1729,1729,9.53795,-13.67729,2422465,capital of a political entity,PPLC,Conakry
1730,1730,-14.72278,34.36083,1025104,populated place,PPL,"Namacurra, Ulongue, and Guro"
1731,1731,-17.49194,37.02889,1034311,populated place,PPL,"Namacurra, Ulongue, and Guro"
1732,1732,-17.42167,33.35444,1045514,populated place,PPL,"Namacurra, Ulongue, and Guro"
1733,1733,-16.964,33.569,7874045,second-order administrative division,ADM2,"Namacurra, Ulongue, and Guro"
1734,1734,-3.3822,29.3644,425378,capital of a political entity,PPLC,Bujumbura
1870,1870,-6.16667,39.25,155356,second-order administrative division,ADM2,Zanzibar
1871,1871,-6.16667,39.33333,148729,region,RGN,Zanzibar
1872,1872,-5.86667,36.85,156811,populated place,PPL,Partimbo ward of Kiteto
1873,1873,-5.24047,36.69538,156810,second-order administrative division,ADM2,Partimbo ward of Kiteto
1880,1880,0.31628,32.58219,232422,capital of a political entity,PPLC,Kampala
1881,1881,0.35,32.58333,228828,section of populated place,PPLX,Kampala
1882,1882,0.31628,32.58219,232422,capital of a political entity,PPLC,Naguru
1885,1885,-4.16564,14.3811,2257174,second-order administrative division,ADM2,"Mindouli, Bouenza District"
1886,1886,-3.89556,13.76361,2569680,dam,DAM,"Mindouli, Bouenza District"
1891,1891,-2.1597,30.5427,202068,populated place,PPL,Kibungo Hospital in the Eastern Province
1892,1892,-1.41846,30.4129,8354638,historical first-order administrative division,ADM1H,Umutara 
1901,1901,-12.95867,28.63659,901344,seat of a first-order administrative division,PPLA,Ndola
1902,1902,9.66667,0.91667,2597439,first-order administrative division,ADM1,"Lome, Kara"
1903,1903,6.13748,1.21227,2365267,capital of a political entity,PPLC,"Lome, Kara"
1904,1904,9.55111,1.18611,2366152,seat of a first-order administrative division,PPLA,"Lome, Kara"
1911,1911,-16.03352,34.80091,931070,seat of a second-order administrative division,PPLA2,Shire river
1912,1912,-15.90054,34.75089,7870083,waterfall(s),FLLS,Shire river
1916,1916,-25.96553,32.58322,1040652,capital of a political entity,PPLC,Maputo
1921,1921,6.72384,4.64921,2326208,populated place,PPL,Omotosho
1941,1941,-16.5,27.0,896972,first-order administrative division,ADM1,Lusaka to Chirundu 
1942,1942,-15.41667,29.0,909129,first-order administrative division,ADM1,Lusaka to Chirundu 
1943,1943,-16.03577,28.84311,918488,populated place,PPL,Lusaka to Chirundu 
1944,1944,-15.40669,28.28713,909137,capital of a political entity,PPLC,Lusaka to Chirundu 
1945,1945,-6.56667,38.3,152948,populated place,PPL,"Chalinze, Dodoma"
1946,1946,-6.33333,38.38333,153018,populated place,PPL,"Chalinze, Dodoma"
1947,1947,-6.11667,38.4,153799,populated place,PPL,"Chalinze, Dodoma"
1948,1948,-6.06667,38.23333,154266,populated place,PPL,"Chalinze, Dodoma"
1949,1949,-7.19844,36.31058,154349,populated place,PPL,"Chalinze, Dodoma"
1950,1950,-6.4,38.35,154461,populated place,PPL,"Chalinze, Dodoma"
1951,1951,-5.15,38.36667,154922,populated place,PPL,"Chalinze, Dodoma"
1952,1952,-6.45,38.33333,155743,populated place,PPL,"Chalinze, Dodoma"
1953,1953,-6.63784,38.35396,160660,populated place,PPL,"Chalinze, Dodoma"
1954,1954,-6.06,38.16,8693019,populated place,PPL,"Chalinze, Dodoma"
1955,1955,-6.11,38.2,8693018,populated place,PPL,"Chalinze, Dodoma"
1956,1956,-6.17221,35.73947,160196,capital of a political entity,PPLC,"Chalinze, Dodoma"
1957,1957,8.8,43.13333,345450,populated place,PPL,Mekelle
1958,1958,13.49667,39.47528,331180,seat of a first-order administrative division,PPLA,Mekelle
1959,1959,-13.96692,33.78725,927967,capital of a political entity,PPLC,Lilongwe
1964,1964,-3.0804,29.391,428515,seat of a first-order administrative division,PPLA,"Rakaramu, Bubanza"
1965,1965,-3.3117,29.2976,425282,populated locality,PPLL,"Rakaramu, Bubanza"
1969,1969,10.55,34.28333,371827,populated place,PPL,"Sudan, Ethiopia"
1970,1970,10.06667,34.53333,343292,seat of a first-order administrative division,PPLA,"Sudan, Ethiopia"
1971,1971,-11.70216,43.25506,921772,capital of a political entity,PPLC,Moroni
1972,1972,-12.34268,43.73623,921780,first-order administrative division,ADM1,Anjouan
1973,1973,-12.25,44.41667,922000,island,ISL,Anjouan
1977,1977,-11.70216,43.25506,921772,capital of a political entity,PPLC,Moroni
1978,1978,-12.20556,44.29944,921957,populated place,PPL,Boungoueni
1983,1983,-0.95806,31.39389,228700,populated place,PPL,"Tanzania, Rwanda, Uganda"
1984,1984,0.06444,32.44694,233508,populated place,PPL,"Tanzania, Rwanda, Uganda"
1985,1985,0.57387,32.51545,234717,populated place,PPL,"Tanzania, Rwanda, Uganda"
1986,1986,3.36491,31.8135,8142084,populated place,PPL,"Tanzania, Rwanda, Uganda"
1987,1987,0.64444,34.26056,8629414,populated place,PPL,"Tanzania, Rwanda, Uganda"
1988,1988,-1.43657,29.98675,8693290,populated place,PPL,"Tanzania, Rwanda, Uganda"
1989,1989,0.31628,32.58219,232422,capital of a political entity,PPLC,"Tanzania, Rwanda, Uganda"
1990,1990,-0.60467,30.64851,229268,seat of a first-order administrative division,PPLA,"Tanzania, Rwanda, Uganda"
1991,1991,0.43902,33.20317,233114,seat of a first-order administrative division,PPLA,"Tanzania, Rwanda, Uganda"
1992,1992,2.77457,32.29899,233346,seat of a first-order administrative division,PPLA,"Tanzania, Rwanda, Uganda"
1993,1993,1.393,31.11,443332,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
1994,1994,-0.491,30.183,443330,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
1995,1995,0.511,33.315,443335,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
1996,1996,2.85604,32.43001,443331,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
1997,1997,0.65454,30.28816,443337,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
1998,1998,-1.20774,29.98588,443336,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
1999,1999,0.121,30.00777,443342,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2000,2000,0.33508,32.58313,443339,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2001,2001,1.5,33.95,443348,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2002,2002,2.274,32.953,443349,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2003,2003,0.82,32.614,443350,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2004,2004,1.569,31.743,443351,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2005,2005,1.016,34.191,443353,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2006,2006,-0.5,30.6,443355,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2007,2007,0.3,32.775,443359,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2008,2008,-0.93702,30.30483,443361,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2009,2009,-0.75773,31.5099,443363,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2010,2010,1.78481,33.59432,443365,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2011,2011,0.75,34.08333,443366,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2012,2012,0.41762,34.00421,443784,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2013,2013,3.25,31.75,443782,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2014,2014,1.38903,32.41608,443786,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2015,2015,0.65696,30.6599,448219,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2016,2016,0.23763,32.47836,448224,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2017,2017,-0.36667,31.7,8643206,second-order administrative division,ADM2,"Tanzania, Rwanda, Uganda"
2018,2018,0.69299,34.18085,226110,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2019,2019,1.71464,33.61113,226234,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2020,2020,-0.87944,30.26417,227593,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2021,2021,1.30889,32.45639,228418,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2022,2022,0.35333,32.75528,228853,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2023,2023,1.08209,34.17503,229278,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2024,2024,1.67444,31.715,229362,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2025,2025,-0.33379,31.73409,229380,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2026,2026,0.84917,32.47306,229746,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2027,2027,2.2499,32.89985,230166,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2028,2028,0.63278,30.62139,230299,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2029,2029,1.46083,33.93611,230584,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2030,2030,0.18333,30.08333,232066,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2031,2031,-1.24857,29.98993,233070,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2032,2032,1.43314,31.35241,233312,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2033,2033,0.66174,30.2748,233476,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2034,2034,0.46588,34.09221,234077,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2035,2035,-0.53695,30.18579,234081,seat of a second-order administrative division,PPLA2,"Tanzania, Rwanda, Uganda"
2036,2036,7.0,-2.16667,7648930,second-order administrative division,ADM2,Afhafo-Ano North Constituency
2037,2037,5.55602,-0.1969,2306104,capital of a political entity,PPLC,Accra
2038,2038,5.30966,-4.01266,2293538,seat of a first-order administrative division,PPLA,Abidjan
2039,2039,5.27247,-3.59625,2291087,seat of a second-order administrative division,PPLA2,Abidjan
2043,2043,-21.44236,27.46153,933000,populated place,PPL,Tonota North
2045,2045,-18.09588,25.83901,6297107,airport,AIRP,Victoria Falls
2068,2068,-7.25,38.83333,150602,first-order administrative division,ADM1,"Dar es Salaam, Mtwara"
2069,2069,-9.5,38.5,155946,first-order administrative division,ADM1,"Dar es Salaam, Mtwara"
2070,2070,-6.83522,39.19597,160260,first-order administrative division,ADM1,"Dar es Salaam, Mtwara"
2071,2071,-10.8,39.13333,877744,first-order administrative division,ADM1,"Dar es Salaam, Mtwara"
2072,2072,-6.82349,39.26951,160263,seat of a first-order administrative division,PPLA,"Dar es Salaam, Mtwara"
2083,2083,-4.26613,15.28318,2260535,capital of a political entity,PPLC,Brazzaville
2099,2099,8.41211,-13.12926,2408351,populated place,PPL,Jui
2102,2102,-18.18527,31.55193,886990,seat of a first-order administrative division,PPLA,Mashonaland East Province
2103,2103,-28.8725,28.0511,8692924,hospital,HSP,Leribe
2108,2108,-9.3,32.76667,149402,populated place,PPL,"Tanzania, Zambia"
2109,2109,-8.8,35.81667,153384,populated place,PPL,"Tanzania, Zambia"
2110,2110,-7.69916,36.95722,157863,populated place,PPL,"Tanzania, Zambia"
2111,2111,-8.13333,36.68333,159492,populated place,PPL,"Tanzania, Zambia"
2112,2112,-9.93055,31.25375,175408,populated place,PPL,"Tanzania, Zambia"
2113,2113,-13.23251,30.23522,898912,populated place,PPL,"Tanzania, Zambia"
2114,2114,-11.83431,31.45287,905846,populated place,PPL,"Tanzania, Zambia"
2115,2115,-13.97147,28.66985,913029,populated place,PPL,"Tanzania, Zambia"
2116,2116,-6.82349,39.26951,160263,seat of a first-order administrative division,PPLA,"Tanzania, Zambia"
2117,2117,-10.21289,31.18084,912764,seat of a first-order administrative division,PPLA,"Tanzania, Zambia"
2125,2125,-6.82349,39.26951,160263,seat of a first-order administrative division,PPLA,Dar es Salaam
2128,2128,-6.82349,39.26951,160263,seat of a first-order administrative division,PPLA,Dar es Salaam
2129,2129,-6.16394,39.19793,148730,seat of a first-order administrative division,PPLA,Zanzibar
2131,2131,-19.41667,13.75,3371202,first-order administrative division,ADM1,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2132,2132,-17.58333,16.75,3371203,first-order administrative division,ADM1,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2133,2133,-18.5,17.08333,3371208,first-order administrative division,ADM1,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2134,2134,-18.33333,14.83333,3371206,first-order administrative division,ADM1,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2135,2135,-20.33333,18.0,3371209,first-order administrative division,ADM1,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2136,2136,-17.41667,14.2,3346401,populated place,PPL,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2137,2137,-20.31667,18.13333,3354560,populated place,PPL,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2138,2138,-17.5,14.98333,3371197,seat of a first-order administrative division,PPLA,"Omakange, Kunene; Ruacana, Kunene; Omafo, Ohangwena; Outapi, Omusati"
2140,2140,-13.96692,33.78725,927967,capital of a political entity,PPLC,Lilongwe
